name,group,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29
"max, newsgroups, lines, references, apr, path, date, organization, subject, windows",D661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537925763131,0,0,0.449288848742,661
"max, a86, windows, b8f, 1d9, newsgroups, lines, subject, path, organization",D662,0,0,0,0,0,0.987916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662
"one, newsgroups, apr, path, organization, gmt, subject, lines, jesus, date",D663,0,0,0,0,0,0,0,0,0,0.139585460524,0,0,0,0.037453581301,0.0534726269482,0,0,0,0.0686973847221,0,0,0,0,0.695614963068,0,0,0,0,0,0,663
"writes, apr, god, newsgroups, article, subject, organization, would, windows, date",D664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997623665212,0,0,664
"max, god, files, windows, date, subject, a86, newsgroups, one, path",D665,0,0.990333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665
"writes, lines, file, apr, newsgroups, organization, date, path, article, subject",D666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988211382114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666
"max, b8f, a86, windows, subject, writes, mouse, newsgroups, lines, apr",D667,0,0,0,0.147373048015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442251883093,0,0.203060766756,0,0,0.198191495119,0,0,0,0,667
"would, max, lines, newsgroups, date, path, subject, writes, one, gmt",D668,0,0,0.99392033543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989138576779,0,0,0,0,0,0,0,669
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994938917976,0,0,0,0,0,0,0,670
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,671
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D672,0,0,0,0.992839506173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672
"a86, b8f, max, lines, date, apr, references, newsgroups, organization, subject",D673,0,0,0,0,0,0,0,0,0.978518518518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673
"max, god, files, windows, date, subject, a86, newsgroups, one, path",D674,0,0.983888888884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674
"writes, god, apr, newsgroups, article, subject, would, windows, date, organization",D675,0,0,0,0,0,0,0,0,0.329590202466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66048071952,0,0,675
"max, apr, lines, organization, newsgroups, date, subject, b8f, a86, path",D676,0,0,0,0,0.040037949805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282789792615,0,0,0,0,0.664389037143,0,0,0,0,0,676
"writes, lines, file, apr, newsgroups, organization, date, path, article, subject",D677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992388451444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677
"god, use, windows, file, apr, lines, newsgroups, organization, date, subject",D678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695085090679,0,0.674055557354,0,0,0,0,0,0,0,0,0.247157583063,0,0,0,0,0,678
"organization, date, subject, lines, apr, path, gmt, windows, references, newsgroups",D679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211980088457,0,0,0,0,0,0,0,0,0.786723615246,0,0,0,679
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, path, date",D680,0,0,0,0.363138695146,0,0,0,0,0,0,0,0,0,0,0,0,0.618194638187,0,0,0,0,0,0,0,0,0,0,0,0,0,680
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993144208034,0,0,0,0,0,0,0,0,0,0,0,0,0,681
"file, lines, date, path, max, apr, newsgroups, organization, subject, windows",D682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226586034947,0,0,0,0,0,0.0713707366093,0,0,0.178788268379,0,0,0.51833071764,0,682
"windows, subject, apr, path, date, organization, writes, newsgroups, lines, gmt",D683,0,0,0,0,0,0,0,0,0,0.974561403509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683
"max, a86, windows, b8f, 1d9, newsgroups, lines, subject, path, organization",D684,0,0,0,0,0,0.992564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684
"max, b8f, windows, god, newsgroups, lines, one, apr, path, organization",D685,0,0,0,0.286479847955,0,0,0,0,0,0,0,0,0.695910089151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685
"max, a86, windows, b8f, 1d9, newsgroups, lines, subject, path, organization",D686,0,0,0,0,0,0.986574074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686
"references, windows, writes, newsgroups, lines, apr, path, date, organization, mouse",D687,0,0,0,0.596312795105,0,0,0,0,0,0,0,0,0,0,0,0,0.166497050646,0,0,0,0,0,0.227407545554,0,0,0,0,0,0,0,687
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D688,0,0,0,0.985990338164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688
"max, b8f, lines, organization, a86, apr, newsgroups, date, path, subject",D689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990522875817,0,0,0,0,0,0,0,0,0,689
"max, b8f, a86, apr, lines, newsgroups, organization, date, subject, path",D690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958820914063,0,0,0,0.0353457526037,0,0,0,0,0,690
"one, references, newsgroups, windows, gmt, organization, apr, lines, subject, writes",D691,0,0,0,0,0.497836038624,0,0,0,0,0.385399542892,0,0,0,0,0,0,0.102478704199,0,0,0,0,0,0,0,0,0,0,0,0,0,691
"writes, apr, god, newsgroups, article, subject, organization, would, windows, date",D692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990614886731,0,0,692
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D693,0,0,0,0,0.990705128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D694,0,0,0,0.990235690236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694
"file, lines, date, path, apr, max, newsgroups, organization, subject, windows",D695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990136054422,0,695
"would, max, lines, newsgroups, date, path, subject, writes, one, gmt",D696,0,0,0.985990338164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D697,0,0,0,0,0,0,0.992076502732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697
"organization, subject, date, max, lines, apr, gmt, path, a86, windows",D698,0,0,0,0,0,0.380169003053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613211611604,0,0,0,698
"god, jesus, b8f, a86, university, newsgroups, windows, gmt, lines, apr",D699,0,0,0,0.0473171808874,0,0,0,0,0,0,0.231564632319,0,0,0,0.631770177087,0,0.0825238627245,0,0,0,0,0,0,0,0,0,0,0,0,0,699
"writes, mouse, organization, date, subject, lines, apr, path, gmt, windows",D700,0,0,0,0.128084881853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808628410408,0,0,0,0.0590120447019,0,0,0,700
"would, max, organization, apr, newsgroups, date, path, gmt, subject, lines",D701,0,0,0.602114163651,0,0.376673715137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701
"windows, subject, apr, path, date, organization, writes, newsgroups, lines, gmt",D702,0,0,0,0,0,0,0,0,0,0.99456928839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702
"jesus, lines, path, one, references, mouse, writes, god, newsgroups, apr",D703,0,0,0,0.0291281134171,0.14045069412,0,0.0247726649234,0,0,0,0,0,0,0,0.659414024098,0,0.0144604427037,0,0,0,0,0,0.0294417291008,0,0.0806195665215,0,0,0.0207440288762,0,0,703
"newsgroups, windows, gmt, organization, apr, lines, subject, writes, date, path",D704,0,0,0,0,0,0,0.138141058455,0,0,0,0,0,0,0,0,0,0.85450986018,0,0,0,0,0,0,0,0,0,0,0,0,0,704
"max, b8f, lines, organization, a86, apr, newsgroups, date, path, subject",D705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253238781761,0,0,0,0.741633013111,0,0,0,0,0,0,0,0,0,705
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D706,0,0,0,0,0.982738095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975213675212,0,0,0,0,0,707
"max, windows, subject, lines, apr, newsgroups, path, would, date, organization",D708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105851584087,0,0,0.265103722925,0,0,0.622794692987,0,0,0,0,708
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981761006289,0,0,0,0,0,0,0,0,0,0,0,0,0,709
"max, a86, b8f, 1d9, newsgroups, windows, gmt, lines, apr, organization",D710,0,0,0,0.108459089284,0,0.714238315709,0,0,0,0,0,0,0,0,0,0,0.162302595007,0,0,0,0,0,0,0,0,0,0,0,0,0,710
"apr, god, lines, path, organization, subject, jesus, windows, date, gmt",D711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984895833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990522875817,0,0,0,712
"lines, path, gmt, references, writes, apr, god, newsgroups, article, subject",D713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893374640751,0.0952432454275,0,0,713
"apr, lines, newsgroups, organization, date, subject, path, would, one, references",D714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315756298773,0,0,0,0,0.203363555982,0,0,0,0,0,0.477496686599,0,0,0,0,0,714
"max, b8f, a86, 1d9, newsgroups, lines, giz, subject, windows, date",D715,0,0,0,0.290352505411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700758605701,0,0,0,0,0,0,0,0,0,0,715
"file, lines, date, path, apr, max, newsgroups, organization, subject, windows",D716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988492063492,0,716
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988492063492,0,0,0,717
"max, b8f, organization, lines, a86, apr, newsgroups, date, path, subject",D718,0,0,0,0,0.110276654778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877278900777,0,0,0,0,0,0,0,0,0,718
"max, a86, windows, b8f, 1d9, lines, apr, newsgroups, subject, date",D719,0,0,0,0,0,0.650275297721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339579774743,0,0,0,0,0,719
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D720,0,0,0,0,0,0,0.986757990868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D721,0,0,0,0.992564102562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721
"writes, god, article, file, would, lines, date, path, max, organization",D722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572568686988,0.412616498197,0,722
"path, would, max, newsgroups, date, subject, organization, apr, lines, gmt",D723,0,0,0.566791183246,0,0,0,0.418394001939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723
"windows, newsgroups, subject, jehovah, would, lines, one, apr, path, gmt",D724,0,0,0,0,0,0,0,0,0,0.340362553979,0,0,0,0,0,0,0,0,0,0,0,0.649492518485,0,0,0,0,0,0,0,0,724
"writes, apr, god, newsgroups, article, subject, would, windows, organization, date",D725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400000213414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59526205393,0,0,725
"windows, gmt, writes, mouse, lines, apr, newsgroups, date, organization, subject",D726,0,0,0,0.308413157652,0,0,0,0,0,0,0,0,0,0,0,0,0.312924376823,0,0,0,0,0,0.324109665205,0,0.0506134063809,0,0,0,0,0,726
"max, b8f, a86, 1d9, lines, date, organization, apr, references, newsgroups",D727,0,0,0,0,0,0,0.011090770626,0,0.796880609135,0,0,0.191671051705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727
"windows, newsgroups, subject, jehovah, would, lines, one, apr, path, gmt",D728,0,0,0.103035159186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888479992329,0,0,0,0,0,0,0,0,728
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972380952381,0,0,0,729
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D730,0,0,0,0.991131498468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730
"apr, god, lines, path, organization, subject, jesus, windows, date, gmt",D731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981045751631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, path, date",D732,0,0,0,0,0,0,0,0,0,0.448791558426,0,0,0,0,0,0,0.540838071203,0,0,0,0,0,0,0,0,0,0,0,0,0,732
"references, gmt, windows, writes, newsgroups, lines, apr, path, date, organization",D733,0,0,0,0.89264613399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999464586025,0,0,0,0,0,0,0,733
"organization, date, subject, apr, lines, path, gmt, windows, references, newsgroups",D734,0,0,0,0,0,0,0.0471239330454,0,0,0,0,0,0,0,0,0,0,0,0.229582348584,0,0,0,0,0,0,0,0.716093718371,0,0,0,734
"max, a86, windows, b8f, 1d9, newsgroups, lines, path, organization, subject",D735,0,0,0,0.192165299238,0,0.795553999007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735
"references, writes, use, file, apr, god, newsgroups, article, subject, organization",D736,0,0,0,0,0.26287222535,0,0,0,0,0,0,0,0,0.25915760125,0,0.18683959154,0.0191079352747,0,0.0932512177401,0,0,0,0,0.0557705243396,0,0,0,0.12138346428,0,0,736
"windows, subject, apr, path, date, organization, writes, newsgroups, lines, gmt",D737,0,0,0,0,0,0,0,0,0,0.988888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,738
"organization, apr, one, newsgroups, path, gmt, subject, jesus, lines, date",D739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975213675213,0,0,0,0,0,0,739
"windows, subject, lines, apr, newsgroups, path, organization, would, date, god",D740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992892156863,0,0,0,0,740
"references, gmt, windows, subject, newsgroups, lines, apr, path, would, date",D741,0,0,0,0.936991419009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547489939707,0,0,0,0,741
"max, lines, newsgroups, organization, apr, date, path, subject, windows, gmt",D742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323877315706,0,0,0,0.661763709935,742
"file, lines, gmt, path, jesus, one, references, mouse, writes, apr",D743,0,0,0,0,0.4052948495,0,0,0,0,0,0,0,0,0.26258174362,0,0,0,0,0,0,0,0,0.045364956285,0.135065992396,0.116609813016,0,0,0.0333009079898,0,0,743
"max, god, windows, gmt, writes, files, b8f, one, references, organization",D744,0,0.36396598101,0,0,0.148975198937,0,0,0,0,0,0,0,0,0,0,0,0.342727453289,0,0,0,0.133631778288,0,0,0,0,0,0,0,0,0,744
"path, newsgroups, subject, date, lines, apr, gmt, organization, god, references",D745,0,0,0,0,0,0.110095808917,0.877938379117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983888888889,0,0,0,746
"windows, newsgroups, subject, jehovah, would, lines, one, apr, path, gmt",D747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984408602151,0,0,0,0,0,0,0,0,747
"writes, apr, god, newsgroups, article, subject, would, windows, organization, date",D748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200091897271,0,0,0,0,0,0,0,0,0,0,0,0,0.0673620432896,0.722201231853,0,0,748
"lines, path, jesus, gmt, writes, apr, god, newsgroups, article, subject",D749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924736173873,0,0,0,0,0,0,0,0,0,0,0,0,0.0693938051631,0,0,749
"organization, apr, one, newsgroups, path, gmt, subject, jesus, lines, date",D750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992447916667,0,0,0,0,0,0,750
"windows, date, path, organization, lines, subject, apr, newsgroups, references, gmt",D751,0.598095474626,0,0,0.378571192041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751
"windows, subject, apr, path, date, organization, writes, newsgroups, lines, gmt",D752,0,0,0,0,0,0,0,0,0,0.984408602151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752
"windows, references, gmt, writes, lines, file, newsgroups, apr, path, date",D753,0,0,0,0.905546890618,0,0,0,0,0,0,0,0,0,0.0912235602741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753
"max, apr, lines, newsgroups, organization, date, subject, writes, file, path",D754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353920254167,0,0,0,0,0,0,0.274303130821,0,0,0,0.367470394916,0,0,0,0,0,754
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D755,0,0,0,0.993598233996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755
"apr, god, lines, path, organization, subject, jesus, windows, date, gmt",D756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756
"god, jesus, gmt, windows, apr, writes, newsgroups, lines, path, date",D757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865926314725,0,0,0,0,0,0,0,0.12888850009,0,0,0,0,0,0,0,757
"writes, apr, god, newsgroups, article, subject, would, windows, date, organization",D758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278071211046,0,0,0,0,0,0,0,0,0,0,0,0,0.709807576833,0,0,758
"a86, b8f, max, lines, date, apr, references, newsgroups, organization, subject",D759,0,0,0,0,0,0,0,0,0.971568627449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759
"windows, gmt, god, references, path, subject, newsgroups, date, b8f, a86",D760,0,0,0,0.499691927907,0,0,0.455959751899,0,0,0,0.0282575812533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760
"max, a86, windows, b8f, 1d9, newsgroups, lines, subject, path, organization",D761,0,0,0,0,0,0.988759689922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761
"max, b8f, lines, organization, a86, apr, newsgroups, date, path, subject",D762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985990338164,0,0,0,0,0,0,0,0,0,762
"max, b8f, a86, 1d9, 7ey, giz, 6um, qax, 7kn, 7ez",D763,0,0,0,0,0,0,0,0,0,0,0,0.998619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976984126984,0,0,0,0,0,764
"gmt, apr, lines, organization, newsgroups, date, subject, path, would, one",D765,0,0,0,0,0.775919760393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218457749647,0,0,0,0,0,765
"file, lines, date, path, writes, max, organization, apr, newsgroups, subject",D766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41704746275,0.570986725284,0,766
"windows, apr, newsgroups, mouse, writes, date, path, lines, organization, subject",D767,0.187411285204,0,0,0,0,0,0,0,0,0,0,0.0123955856844,0,0,0,0,0,0,0,0,0,0,0.788960014766,0,0,0,0,0,0,0,767
"windows, subject, lines, apr, newsgroups, path, organization, would, date, god",D768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985990338164,0,0,0,0,768
"apr, newsgroups, organization, god, lines, path, subject, jesus, windows, date",D769,0,0,0,0,0,0,0.4544556096,0,0,0,0,0,0,0,0.536211057066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769
"file, article, gmt, writes, windows, subject, apr, newsgroups, lines, path",D770,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517176516676,0,0,0.308603946961,0,0,0,0,0,0,0,0,0.166781519834,0,0,0,0,770
"path, newsgroups, date, subject, lines, apr, organization, gmt, god, references",D771,0,0,0,0.231330648409,0,0,0.760553409562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771
"newsgroups, windows, gmt, apr, lines, organization, subject, writes, date, path",D772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179030849359,0,0,0.81851301029,0,0,0,0,0,0,0,0,0,0,0,0,0,772
"windows, jehovah, gmt, god, jesus, lines, apr, newsgroups, date, organization",D773,0,0,0,0.0199729149743,0,0,0,0,0.0123580990086,0,0,0,0,0,0.247497257698,0,0.0824768655854,0,0,0,0,0.445944105039,0,0,0.176091954285,0,0,0,0,0,773
"max, b8f, a86, 1d9, newsgroups, lines, giz, subject, date, organization",D774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961005447475,0,0,0,0,0.892376821508,0,0,0,0,0,0,0,0,0,0,774
"windows, subject, lines, apr, newsgroups, path, organization, would, date, god",D775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995042735043,0,0,0,0,775
"apr, god, lines, path, organization, subject, jesus, windows, date, gmt",D776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D777,0,0,0,0,0,0,0.987111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777
"windows, know, file, writes, article, one, apr, newsgroups, organization, path",D778,0,0,0,0,0,0,0,0.490892537006,0,0,0,0,0,0.226553172558,0,0,0.211612234026,0,0,0,0,0,0,0.0664976119657,0,0,0,0,0,0,778
"a86, b8f, max, organization, date, subject, apr, lines, gmt, path",D779,0,0,0,0,0,0,0,0,0.891081577802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101391540478,0,0,0,779
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D780,0,0,0,0,0,0,0.987111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995093062606,0,0,0,0,0,0,0,0,0,0,0,0,0,781
"max, image, jpeg, file, organization, date, subject, lines, apr, path",D782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855539980609,0,0,0,0,0,0,0,0,0.126849956498,0,0,0,782
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D783,0,0,0,0.993240093239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D784,0,0,0,0,0,0,0.986384976526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983888888889,0,0,0,785
"writes, lines, file, apr, newsgroups, organization, date, path, article, subject",D786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99462962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786
"path, subject, newsgroups, date, windows, b8f, a86, university, lines, apr",D787,0,0,0,0.256698506514,0,0,0,0,0,0,0.720537265844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787
"god, use, windows, file, apr, lines, organization, newsgroups, date, subject",D788,0,0,0,0,0.201708096801,0,0,0,0,0,0,0,0,0,0.162236976638,0.426246426844,0,0,0,0,0,0,0,0,0.198125638607,0,0,0,0,0,788
"date, organization, references, gmt, god, use, windows, newsgroups, lines, one",D789,0,0,0,0.619065764405,0,0,0,0,0,0,0,0,0,0,0,0.366792821454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989138576779,0,0,0,0,0,790
